,passenger_id,account_type,eligible_discount,fare_plan,preferred_payment,passenger_name,survey_opt_in,avg_trip_dis,dis_grp_type,last_active_date,total_trips_year,avg_commute_week,account_creation,account_age
485,100486,Disability,True,Single Ride,Cash,Keith Brennan,True,17.296959969046128,medium,2025-07-04 09:00:07.248097,435.40023356958767,8.373081414799763,2024-07-10 21:43:21.257237,358 days 11:16:45.990860
486,100487,Senior,True,Single Ride,Bank Transfer,Unknown,False,23.932531981875744,high,2025-06-14 07:01:29.985520,429.4134626492987,8.257951204794207,2025-05-19 16:34:54.354309,25 days 14:26:35.631211
487,100488,Regular,False,Single Ride,Smartcard,Unknown,True,22.02925546874001,high,2025-06-18 06:49:52.937775,445.4100596591572,8.565578070368407,2024-04-04 18:37:34.623556,439 days 12:12:18.314219
488,100489,Regular,False,Pay As You Go,Cash,Rebecca Griffin,False,5.119016660354795,low,2025-06-09 06:21:26.782710,469.7535263283281,9.033721660160156,2025-02-08 23:37:34.616170,120 days 06:43:52.166540
489,100490,Disability,True,Single Ride,Bank Transfer,Unknown,False,20.504742503937592,high,2025-06-15 13:53:53.728681,449.364942715018,8.641633513750346,2023-11-22 23:23:12.166246,570 days 14:30:41.562435
490,100491,Student,True,Monthly Pass,Bank Transfer,Unknown,True,6.082097635044505,low,2025-06-10 01:03:34.565437,485.1147287558631,9.329129399151213,2023-04-12 22:13:34.463142,789 days 02:50:00.102295
491,100492,Senior,True,Monthly Pass,Smartcard,Barbara Reid,True,5.0359550411071705,low,2025-07-05 23:45:15.827696,489.59398040642077,9.41526885396963,2024-04-17 15:24:33.952307,444 days 08:20:41.875389
492,100493,Senior,True,Pay As You Go,Bank Transfer,Unknown,False,3.620368681434071,low,2025-07-02 00:11:56.399508,476.19821122945206,9.157657908258694,2024-10-17 07:07:23.237507,257 days 17:04:33.162001
493,100494,Low Income,True,Weekly Pass,Cash,Unknown,True,23.749974828278425,high,2025-06-26 03:08:52.889155,422.5402500199075,8.125774038844375,2025-02-26 00:31:34.499654,120 days 02:37:18.389501
494,100495,Tourist,False,Monthly Pass,Smartcard,Cynthia Clark,False,23.534046382816108,high,2025-06-11 07:41:46.500927,424.0702849560084,8.155197787615545,2024-06-29 11:35:08.089020,346 days 20:06:38.411907
495,100496,Regular,False,Weekly Pass,Mobile App,Megan Griffin,True,21.674455480273952,high,2025-06-26 19:15:10.251873,427.85747454144604,8.22802835656627,2024-12-30 04:16:40.092823,178 days 14:58:30.159050
496,100497,Senior,True,Weekly Pass,Cash,Karen Marquez,False,19.26506883141944,high,2025-07-05 11:25:42.476535,434.35048019091437,8.352893849825277,2023-11-16 00:01:02.134099,597 days 11:24:40.342436
497,100498,Disability,True,Pay As You Go,Mobile App,Margaret Ayala,False,4.197103139045362,low,2025-06-08 23:28:43.211134,470.65629586084026,9.051082612708466,2023-11-29 00:26:36.359694,557 days 23:02:06.851440
498,100499,Regular,False,Weekly Pass,Cash,Christine Jimenez,False,23.91963714348167,high,2025-06-20 15:57:50.013606,429.0428739430279,8.250824498904382,2023-09-23 18:20:08.811220,635 days 21:37:41.202386
499,100500,Low Income,True,Monthly Pass,Bank Transfer,Jose Newman,True,3.6120727743033,low,2025-06-26 11:34:33.286855,481.8817000043419,9.266955769314267,2023-10-17 13:01:44.816597,617 days 22:32:48.470258
500,100501,Regular,False,Monthly Pass,Cash,Cindy Hickman,True,23.372711884097072,high,2025-06-26 15:21:49.953644,407.17919048527637,7.830369047793776,2025-07-06 18:23:23.334356,-11 days +20:58:26.619288
501,100502,Student,True,Weekly Pass,Smartcard,Sydney Patrick,False,15.202926875086087,medium,2025-06-15 11:09:01.256521,452.9832708028764,8.711216746209162,2022-08-14 17:45:47.209432,1035 days 17:23:14.047089
502,100503,Disability,True,Weekly Pass,Mobile App,Marcus Thompson DDS,True,22.092408167590964,high,2025-06-15 15:23:27.543753,439.2894433645315,8.447873910856375,2023-04-12 19:10:27.700365,794 days 20:12:59.843388
503,100504,Student,True,Pay As You Go,Smartcard,Kimberly Bullock,False,22.33059431916518,high,2025-06-25 18:31:33.980414,423.27602324570296,8.139923523955826,2023-07-06 07:40:26.198941,720 days 10:51:07.781473
504,100505,Tourist,False,Single Ride,Bank Transfer,Arthur Bradshaw,True,6.410287196379759,low,2025-06-26 11:13:44.565902,483.02451468351467,9.288932974682975,2025-03-14 13:33:26.537285,103 days 21:40:18.028617
505,100506,Low Income,True,Monthly Pass,Bank Transfer,Unknown,True,22.487022618843888,high,2025-07-03 08:00:47.578468,424.82829323177424,8.169774869841813,2024-11-04 04:12:23.461134,241 days 03:48:24.117334
506,100507,Senior,True,Weekly Pass,Cash,Joseph Brown,True,6.809025991475163,low,2025-06-12 19:35:52.483313,472.9021679163852,9.094272459930485,2023-11-30 03:40:03.605378,560 days 15:55:48.877935
507,100508,Tourist,False,Weekly Pass,Bank Transfer,Karen Bradley,False,5.1269532768402275,low,2025-06-15 14:02:55.118338,468.9741232456437,9.018733139339302,2024-11-25 00:23:56.561324,202 days 13:38:58.557014
508,100509,Low Income,True,Pay As You Go,Smartcard,Unknown,True,22.201183210483677,high,2025-06-15 16:38:37.620317,428.1535262446596,8.233721658551145,2024-04-24 03:31:08.461966,417 days 13:07:29.158351
509,100510,Senior,True,Weekly Pass,Cash,Anna Ruiz,True,22.328061531197385,high,2025-07-03 16:07:39.722538,407.69616516341614,7.840310868527234,2024-08-30 08:39:02.944292,307 days 07:28:36.778246
510,100511,Regular,False,Weekly Pass,Cash,Unknown,True,14.659892233192984,medium,2025-07-02 18:24:24.774486,454.2094508693229,8.734797132102363,2025-07-01 17:55:34.724040,1 days 00:28:50.050446
511,100512,Low Income,True,Weekly Pass,Cash,Ashlee Brown,False,5.325414730501311,low,2025-06-26 09:05:19.047387,464.0125647832187,8.923318553523437,2024-08-27 13:48:19.169705,302 days 19:16:59.877682
512,100513,Disability,True,Pay As You Go,Mobile App,Anthony Coleman,False,15.33645151169636,medium,2025-07-05 23:51:56.104227,458.22909741861866,8.812098027281127,2023-02-16 09:26:08.039237,870 days 14:25:48.064990
513,100514,Student,True,Weekly Pass,Bank Transfer,Unknown,False,6.142512034543362,low,2025-06-24 09:08:11.565231,448.3770746184262,8.62263605035435,2024-08-19 23:13:22.449510,308 days 09:54:49.115721
514,100515,Student,True,Monthly Pass,Bank Transfer,Sarah Smith,True,15.159641144560315,medium,2025-07-01 18:55:37.778976,446.5508764892118,8.587516855561766,2024-04-24 00:13:04.661369,433 days 18:42:33.117607
515,100516,Senior,True,Single Ride,Bank Transfer,Unknown,False,21.50041215921801,high,2025-06-15 04:36:48.617477,416.4972250423508,8.009562020045207,2023-12-14 17:56:11.058407,548 days 10:40:37.559070
516,100517,Student,True,Pay As You Go,Cash,Tina Gonzalez,False,24.61271592827222,high,2025-06-21 01:36:17.935303,426.79274386344264,8.207552766604666,2024-09-07 15:01:51.187093,286 days 10:34:26.748210
517,100518,Disability,True,Pay As You Go,Bank Transfer,Unknown,True,23.83441831998399,high,2025-06-26 14:40:44.498455,423.76949312121394,8.149413329254115,2023-08-06 12:10:55.703809,690 days 02:29:48.794646
518,100519,Low Income,True,Pay As You Go,Smartcard,Jennifer Terry,True,14.825856618326426,medium,2025-06-15 11:30:01.495873,433.67292328682055,8.339863909361934,2024-07-09 22:19:17.147516,340 days 13:10:44.348357
519,100520,Tourist,False,Single Ride,Mobile App,Dennis Patrick,True,20.056124854010427,high,2025-06-17 22:11:57.253519,432.0844597819797,8.309316534268842,2023-08-15 08:27:28.816670,672 days 13:44:28.436849
520,100521,Student,True,Single Ride,Smartcard,Brandon Williams,False,24.16793875148888,high,2025-06-28 07:11:49.860107,411.0356763904595,7.904532238278067,2025-06-17 23:47:53.635925,10 days 07:23:56.224182
521,100522,Disability,True,Weekly Pass,Mobile App,Unknown,True,14.496069548780856,medium,2025-07-01 09:44:54.554336,450.3412946372805,8.660409512255395,2024-08-23 05:41:05.041358,312 days 04:03:49.512978
522,100523,Student,True,Pay As You Go,Cash,Thomas Frazier,True,15.447861483043598,medium,2025-06-15 03:56:31.120904,442.3389586452859,8.506518435486267,2023-03-20 19:34:52.311318,817 days 08:21:38.809586
523,100524,Senior,True,Monthly Pass,Mobile App,Jennifer Erickson,False,4.705989937357835,low,2025-06-18 20:52:25.822286,481.17269105423765,9.253320981812262,2022-07-30 02:12:35.742748,1054 days 18:39:50.079538
524,100525,Disability,True,Single Ride,Smartcard,William Delacruz,False,21.379773668149973,high,2025-06-26 17:47:05.526921,420.4842261473898,8.086235118219035,2024-07-24 09:08:06.512299,337 days 08:38:59.014622
525,100526,Student,True,Monthly Pass,Bank Transfer,Unknown,False,20.118629066677048,high,2025-06-27 13:30:31.113560,440.27613506232643,8.466848751198585,2023-03-18 16:07:06.215900,831 days 21:23:24.897660
526,100527,Student,True,Pay As You Go,Smartcard,Kristina Gardner,True,22.349208410986364,high,2025-07-07 10:19:14.564196,432.4472484421566,8.316293239272243,2024-08-03 08:30:01.199147,338 days 01:49:13.365049
527,100528,Low Income,True,Single Ride,Bank Transfer,Unknown,True,15.275037658218066,medium,2025-06-23 19:54:44.998039,445.670895373921,8.570594141806172,2024-03-26 22:39:34.413302,453 days 21:15:10.584737
528,100529,Low Income,True,Single Ride,Mobile App,Unknown,True,4.626795068874912,low,2025-07-02 21:06:40.538951,493.94401576527235,9.498923380101392,2022-08-09 03:56:06.742149,1058 days 17:10:33.796802
529,100530,Tourist,False,Single Ride,Smartcard,Barbara Wilson,False,15.077446762507408,medium,2025-06-17 15:54:55.733295,447.3380742049236,8.602655273171608,2024-11-07 02:35:48.936364,222 days 13:19:06.796931
530,100531,Student,True,Weekly Pass,Cash,Samantha Owen,False,23.950228542960517,high,2025-06-11 05:35:19.084324,435.78693785893313,8.380518035748715,2024-05-27 09:13:12.845988,379 days 20:22:06.238336
531,100532,Tourist,False,Pay As You Go,Smartcard,Justin Bryant,False,22.23195772865361,high,2025-07-05 12:25:45.705474,427.5893277453873,8.222871687411295,2022-12-23 20:08:36.535152,924 days 16:17:09.170322
532,100533,Student,True,Monthly Pass,Cash,Unknown,False,14.859665332863521,medium,2025-06-22 05:24:23.988394,455.6897870420717,8.763265135424456,2022-08-23 15:00:38.815609,1033 days 14:23:45.172785
533,100534,Disability,True,Monthly Pass,Bank Transfer,Travis Long,True,16.787430472140763,medium,2025-06-21 12:11:14.541240,455.2741897374593,8.755272879566526,2024-07-31 06:18:33.498202,325 days 05:52:41.043038
534,100535,Senior,True,Weekly Pass,Smartcard,Stacie Griffin,True,22.124140381222645,high,2025-06-16 03:56:15.749847,427.7600700600634,8.226155193462757,2025-02-15 10:54:48.348187,120 days 17:01:27.401660
535,100536,Regular,False,Weekly Pass,Smartcard,Misty Tucker,True,23.005237906895236,high,2025-06-28 23:34:48.911613,422.5837536577621,8.126610647264656,2023-03-25 06:28:01.075096,826 days 17:06:47.836517
536,100537,Senior,True,Monthly Pass,Smartcard,Keith Shelton,True,23.350955877718917,high,2025-06-22 19:24:20.625461,414.05586704319245,7.962612827753701,2024-05-25 04:33:53.091130,393 days 14:50:27.534331
537,100538,Senior,True,Single Ride,Smartcard,Amanda Garcia,True,4.595891660479532,low,2025-06-10 09:11:23.038030,486.66392924526997,9.358921716255193,2025-01-16 21:54:04.078449,144 days 11:17:18.959581
538,100539,Tourist,False,Monthly Pass,Smartcard,Tiffany Moreno,True,21.242928732990016,high,2025-06-21 05:21:11.008056,445.1802866273051,8.561159358217406,2025-05-30 20:45:16.329952,21 days 08:35:54.678104
539,100540,Tourist,False,Weekly Pass,Bank Transfer,Richard Hamilton,True,22.682944994295482,high,2025-07-03 11:30:46.733469,423.7813096102663,8.149640569428199,2023-04-23 07:42:51.439944,802 days 03:47:55.293525
540,100541,Student,True,Weekly Pass,Cash,Holly Goodwin,False,4.719451834968925,low,2025-06-17 14:19:07.413929,466.9004382089774,8.978854580941872,2024-11-27 06:21:28.830512,202 days 07:57:38.583417
541,100542,Student,True,Monthly Pass,Smartcard,Kimberly Bauer,False,23.013220432858073,high,2025-06-30 17:21:52.176679,433.4997078699419,8.33653284365273,2023-02-10 13:44:03.507893,871 days 03:37:48.668786
542,100543,Tourist,False,Weekly Pass,Mobile App,Phillip Anderson,True,14.253170611644537,medium,2025-06-23 03:59:26.727181,446.12865086058866,8.579397131934398,2022-09-01 11:10:14.834293,1025 days 16:49:11.892888
543,100544,Disability,True,Monthly Pass,Bank Transfer,Krystal Thomas,False,7.454748501066092,low,2025-07-05 20:57:58.023663,475.79387696826495,9.14988224938971,2024-12-10 14:35:16.631034,207 days 06:22:41.392629
544,100545,Disability,True,Weekly Pass,Bank Transfer,Julia Jacobs,True,21.26614562934171,high,2025-06-10 08:27:56.322511,435.4178261235958,8.373419733146072,2023-05-06 21:26:42.050869,765 days 11:01:14.271642
545,100546,Student,True,Monthly Pass,Smartcard,Jeffrey Wong,True,4.843376003114589,low,2025-06-10 20:29:42.675280,481.7751452484856,9.264906639393955,2024-12-09 03:20:17.558733,183 days 17:09:25.116547
546,100547,Tourist,False,Pay As You Go,Bank Transfer,Unknown,True,17.23692996713534,medium,2025-06-17 05:13:32.197559,446.8479959135271,8.593230690644752,2022-11-22 08:59:05.887009,937 days 20:14:26.310550
547,100548,Student,True,Weekly Pass,Cash,Rhonda Robinson,False,22.856083120532414,high,2025-06-14 00:02:12.465482,428.293929103148,8.236421713522077,2024-01-28 02:05:26.933681,502 days 21:56:45.531801
548,100549,Senior,True,Weekly Pass,Bank Transfer,Anthony Baker,False,16.512140241724392,medium,2025-07-03 11:43:23.985295,436.00235292000184,8.384660633076958,2022-10-22 22:04:14.686514,984 days 13:39:09.298781
549,100550,Low Income,True,Single Ride,Mobile App,Sarah Taylor,True,21.072372018367336,high,2025-06-15 02:06:45.415199,428.5027645437137,8.240437779686802,2024-05-11 19:27:41.329145,399 days 06:39:04.086054
550,100551,Regular,False,Weekly Pass,Bank Transfer,Courtney Wagner,True,6.068385608881787,low,2025-06-15 22:52:11.180537,475.1418020949657,9.13734234798011,2023-05-20 10:31:05.644958,757 days 12:21:05.535579
551,100552,Senior,True,Single Ride,Mobile App,Allison Perez,False,21.354910276686763,high,2025-07-03 22:14:25.882417,434.1953841325007,8.349911233317322,2023-12-11 17:23:06.185594,570 days 04:51:19.696823
552,100553,Disability,True,Weekly Pass,Smartcard,Veronica Baker,False,15.762319392681704,medium,2025-06-14 19:03:32.929530,446.653033033119,8.589481404483058,2023-01-21 07:52:03.406350,875 days 11:11:29.523180
553,100554,Disability,True,Monthly Pass,Bank Transfer,Mark Mccoy,False,16.666523643974507,medium,2025-06-13 00:17:27.894444,445.8354422565092,8.57375850493287,2023-05-29 04:00:54.562362,745 days 20:16:33.332082
554,100555,Tourist,False,Single Ride,Mobile App,Unknown,False,22.761102573001192,high,2025-06-26 08:53:29.729412,419.89955295846465,8.074991403047397,2024-09-07 21:39:27.797394,291 days 11:14:01.932018
555,100556,Low Income,True,Pay As You Go,Mobile App,Wesley Powers,False,20.8246165446878,high,2025-06-16 11:15:47.662707,422.9156662356362,8.132993581454542,2025-03-20 21:30:49.471151,87 days 13:44:58.191556
556,100557,Low Income,True,Pay As You Go,Bank Transfer,Unknown,True,22.670803027127995,high,2025-06-20 17:02:41.368531,422.0535870368842,8.116415135324697,2024-12-12 22:12:13.069353,189 days 18:50:28.299178
557,100558,Low Income,True,Pay As You Go,Mobile App,Haley Esparza,True,5.933210967790487,low,2025-07-05 08:19:02.190097,457.31789880106027,8.794574976943467,2024-10-05 18:35:48.719563,272 days 13:43:13.470534
558,100559,Senior,True,Monthly Pass,Smartcard,Unknown,False,14.697771825864873,medium,2025-06-21 06:13:35.851469,443.9442376054213,8.53738918471964,2022-08-20 17:25:41.613562,1035 days 12:47:54.237907
559,100560,Senior,True,Weekly Pass,Cash,Michael Williams,True,21.977687090778854,high,2025-06-24 20:04:36.174914,429.9703004169273,8.268659623402447,2023-10-29 03:24:36.870688,604 days 16:39:59.304226
560,100561,Senior,True,Single Ride,Bank Transfer,Mrs. Breanna Brooks,False,22.258825924355392,high,2025-07-01 06:28:46.481748,429.76930287038914,8.264794285969021,2025-03-11 12:52:48.741956,111 days 17:35:57.739792
561,100562,Disability,True,Weekly Pass,Bank Transfer,John Lloyd,False,23.400806743078395,high,2025-06-17 00:42:39.281988,430.9198363412132,8.286919929638715,2025-06-03 14:46:48.896436,13 days 09:55:50.385552
562,100563,Low Income,True,Weekly Pass,Bank Transfer,Unknown,False,3.4654351953306737,low,2025-06-13 19:53:08.339456,472.7705748825325,9.091741824664087,2024-07-13 22:18:42.915517,334 days 21:34:25.423939
563,100564,Low Income,True,Monthly Pass,Mobile App,Unknown,False,23.646831070496283,high,2025-06-16 01:21:59.235043,429.8986791882361,8.267282292081463,2024-04-30 08:10:09.708750,411 days 17:11:49.526293
564,100565,Tourist,False,Monthly Pass,Bank Transfer,Tracy Hodges,True,24.33663099447744,high,2025-06-16 05:08:19.232545,433.3735861185893,8.334107425357486,2024-07-10 18:14:41.062310,340 days 10:53:38.170235
565,100566,Disability,True,Single Ride,Bank Transfer,William Henderson,False,4.822114514139821,low,2025-07-05 23:51:41.617317,476.21701190614453,9.158019459733548,2024-03-08 16:09:16.943806,484 days 07:42:24.673511
566,100567,Low Income,True,Weekly Pass,Smartcard,Erin Hernandez,False,22.306786252235206,high,2025-07-04 09:37:57.241564,439.1984721152081,8.446124463754002,2023-07-28 20:34:03.264156,706 days 13:03:53.977408
567,100568,Regular,False,Monthly Pass,Smartcard,Angela Johnson,False,21.718755113556035,high,2025-06-28 03:58:19.691914,424.501473766427,8.163489880123596,2024-12-19 14:52:02.895168,190 days 13:06:16.796746
568,100569,Disability,True,Pay As You Go,Smartcard,Cole Peterson,False,14.912508122649974,medium,2025-06-29 01:14:27.783581,441.78237987528405,8.495814997601617,2024-04-03 11:04:04.248797,451 days 14:10:23.534784
569,100570,Disability,True,Weekly Pass,Bank Transfer,Melody Martin,False,6.062996762618363,low,2025-06-17 08:29:30.315069,479.55530502276287,9.222217404283901,2023-12-21 18:45:27.066849,543 days 13:44:03.248220
570,100571,Low Income,True,Single Ride,Smartcard,Dean Gonzales,True,20.75642599844604,high,2025-06-17 01:58:03.089038,430.2910978459517,8.27482880472984,2024-10-30 18:47:40.448159,229 days 07:10:22.640879
571,100572,Tourist,False,Pay As You Go,Bank Transfer,Jose Gardner,False,24.25888681644162,high,2025-06-19 15:57:40.520452,416.0795346824236,8.001529513123531,2022-12-31 03:01:18.016886,901 days 12:56:22.503566
572,100573,Low Income,True,Weekly Pass,Cash,Edward Tran,True,13.184970446520536,medium,2025-06-13 07:07:10.390848,441.74585738046596,8.495112641932037,2023-04-22 08:57:06.506374,782 days 22:10:03.884474
573,100574,Low Income,True,Monthly Pass,Mobile App,Unknown,False,6.256043707928555,low,2025-06-19 17:00:21.940585,486.96753752927657,9.364760337101472,2025-04-01 13:43:11.949373,79 days 03:17:09.991212
574,100575,Regular,False,Pay As You Go,Bank Transfer,Natalie Parker,True,12.515335707730213,medium,2025-07-06 22:05:15.173721,448.4055464886035,8.623183586319298,2023-09-15 18:20:37.193147,660 days 03:44:37.980574
575,100576,Disability,True,Single Ride,Mobile App,Unknown,False,13.424069236541435,medium,2025-06-19 06:52:48.768300,447.47193605100284,8.605229539442362,2023-02-06 16:05:23.319404,863 days 14:47:25.448896
576,100577,Senior,True,Monthly Pass,Mobile App,Luke Wright,True,17.20555372696045,medium,2025-06-13 12:43:13.626430,453.55584979434497,8.72222788066048,2022-08-29 12:57:20.491500,1018 days 23:45:53.134930
577,100578,Senior,True,Single Ride,Mobile App,Unknown,True,7.703965176342601,low,2025-07-02 19:06:16.105767,469.0121821458729,9.019465041266786,2025-05-16 21:03:20.563990,46 days 22:02:55.541777
578,100579,Tourist,False,Weekly Pass,Smartcard,Kristen Payne,False,4.19511696821189,low,2025-06-22 23:09:15.439222,492.4072055288449,9.469369337093172,2024-12-09 08:20:19.620766,195 days 14:48:55.818456
579,100580,Disability,True,Pay As You Go,Smartcard,Ivan Conway,False,16.289835319043963,medium,2025-06-27 23:41:16.581501,432.23854017021915,8.31227961865806,2024-11-08 19:42:18.272417,231 days 03:58:58.309084
580,100581,Tourist,False,Weekly Pass,Bank Transfer,Joseph Larson,True,5.3687359845930995,low,2025-07-04 10:41:59.602570,483.04871695405274,9.289398402962552,2025-06-09 08:23:49.531647,25 days 02:18:10.070923
581,100582,Senior,True,Weekly Pass,Bank Transfer,Lauren Brown,False,22.324057940642216,high,2025-07-03 05:06:20.478054,433.82736869461087,8.342834013357901,2023-01-11 22:41:25.194920,903 days 06:24:55.283134
582,100583,Low Income,True,Weekly Pass,Bank Transfer,Victor Porter,True,15.990861839813782,medium,2025-06-11 20:13:39.714573,435.9650042562253,8.383942389542794,2023-01-01 23:05:22.864832,891 days 21:08:16.849741
583,100584,Senior,True,Single Ride,Smartcard,Nicole Jacobs,True,4.423579909133508,low,2025-07-03 20:08:59.539758,466.79933584174177,8.97691030464888,2024-12-16 08:40:57.314654,199 days 11:28:02.225104
584,100585,Regular,False,Single Ride,Cash,Unknown,False,22.15564843536096,high,2025-06-12 08:48:52.078043,429.78199610065633,8.265038386551083,2024-09-12 18:05:08.560451,272 days 14:43:43.517592
585,100586,Tourist,False,Weekly Pass,Cash,Heather Parker,True,3.5909120860110413,low,2025-06-13 05:06:22.858644,480.8628596226058,9.247362685050112,2024-03-22 05:13:07.427698,447 days 23:53:15.430946
586,100587,Tourist,False,Pay As You Go,Smartcard,Amy Ford,False,4.845896330303038,low,2025-07-03 13:54:49.939182,483.3785407761699,9.295741168772498,2024-03-03 20:40:42.872218,486 days 17:14:07.066964
587,100588,Senior,True,Monthly Pass,Smartcard,Jacob Walker,False,24.231329370133736,high,2025-06-15 19:59:27.197488,432.5405120857681,8.318086770880155,2024-09-09 04:03:20.606682,279 days 15:56:06.590806
588,100589,Low Income,True,Pay As You Go,Mobile App,Karen Freeman,False,15.089337225104419,medium,2025-07-04 10:21:20.498507,448.04287073676335,8.616209052630065,2022-09-27 17:59:32.808758,1010 days 16:21:47.689749
589,100590,Regular,False,Weekly Pass,Mobile App,Mark Wright,True,22.863384628104527,high,2025-06-24 09:25:10.782063,438.0904189232015,8.424815748523105,2024-06-20 10:40:17.636575,368 days 22:44:53.145488
590,100591,Regular,False,Pay As You Go,Cash,Mr. Anthony Johnson MD,False,21.798878048733233,high,2025-06-11 08:29:54.355843,436.9664174893056,8.4032003363328,2024-01-05 06:24:49.895393,523 days 02:05:04.460450
591,100592,Tourist,False,Pay As You Go,Bank Transfer,Dana May,True,15.818285178414742,medium,2025-07-04 08:20:58.718163,440.60992880689855,8.473267861671125,2024-10-05 15:00:40.880016,271 days 17:20:17.838147
592,100593,Tourist,False,Single Ride,Smartcard,Unknown,False,5.859960409120815,low,2025-06-10 08:51:57.872858,456.28068821406765,8.774628619501302,2024-02-02 05:59:46.112661,494 days 02:52:11.760197
593,100594,Disability,True,Single Ride,Smartcard,Henry Martinez,False,15.741402279232627,medium,2025-06-28 16:50:45.389300,456.49871323431745,8.77882140835226,2022-12-24 09:58:57.429832,917 days 06:51:47.959468
594,100595,Tourist,False,Pay As You Go,Smartcard,George Stevenson,True,22.834302109884824,high,2025-06-30 23:58:24.256978,443.44878729317503,8.52786129409952,2024-03-26 23:40:28.908257,461 days 00:17:55.348721
595,100596,Disability,True,Monthly Pass,Cash,Dennis Floyd,True,4.89416927802578,low,2025-06-25 10:17:37.254550,457.98564785393324,8.807416304883331,2025-04-18 19:13:49.424549,67 days 15:03:47.830001
596,100597,Student,True,Single Ride,Cash,Mackenzie Hudson,False,3.989505046041142,low,2025-06-18 05:29:05.752410,469.5637090714886,9.030071328297858,2024-04-09 17:51:39.063433,434 days 11:37:26.688977
597,100598,Low Income,True,Monthly Pass,Cash,Ronald Le,False,15.892639523671033,medium,2025-06-28 12:55:42.166060,441.1491484654647,8.483637470489706,2022-08-25 05:43:38.523083,1038 days 07:12:03.642977
598,100599,Tourist,False,Monthly Pass,Mobile App,Joel Sullivan,False,22.928202917545903,high,2025-07-04 13:55:26.029176,428.69485827977184,8.244131889995613,2025-03-13 00:52:55.290925,113 days 13:02:30.738251
599,100600,Disability,True,Single Ride,Mobile App,Monica Harvey,True,16.343402006426597,medium,2025-06-16 03:41:26.541420,456.11483523615544,8.771439139156836,2024-06-16 23:07:17.656503,364 days 04:34:08.884917
600,100601,Tourist,False,Pay As You Go,Cash,Antonio Solomon,True,4.498817958662297,low,2025-06-24 18:27:41.888266,488.56106162476607,9.3954050312455,2025-06-19 10:50:55.355988,5 days 07:36:46.532278
601,100602,Low Income,True,Single Ride,Bank Transfer,Clinton Poole,False,4.415670472738823,low,2025-06-20 20:29:23.744850,482.44356916405104,9.27776094546252,2024-03-25 06:04:40.349815,452 days 14:24:43.395035
602,100603,Senior,True,Monthly Pass,Bank Transfer,George Johnson,True,4.486291966239882,low,2025-07-02 16:47:57.032328,471.23806631268684,9.062270506013208,2024-10-23 04:20:15.038958,252 days 12:27:41.993370
603,100604,Regular,False,Weekly Pass,Mobile App,Hannah Roberts,True,22.235186259167712,high,2025-06-26 01:17:16.009784,434.46228140131973,8.355043873102302,2025-01-22 21:14:14.382303,154 days 04:03:01.627481
604,100605,Student,True,Pay As You Go,Mobile App,Unknown,True,22.985718490428845,high,2025-06-10 13:28:55.057832,419.73343259638904,8.071796780699788,2023-06-07 13:05:11.882979,734 days 00:23:43.174853
605,100606,Disability,True,Single Ride,Smartcard,Vanessa Ford,True,15.215356986427377,medium,2025-06-15 14:57:40.744175,434.2871770486747,8.351676481705283,2023-12-13 04:12:35.344389,550 days 10:45:05.399786
606,100607,Student,True,Monthly Pass,Cash,Joseph Flores,False,23.85948344802773,high,2025-06-15 16:02:02.896930,427.5544391312825,8.222200752524664,2024-04-25 19:49:31.654503,415 days 20:12:31.242427
607,100608,Student,True,Single Ride,Mobile App,Anthony Oliver,True,23.401481792573435,high,2025-06-28 21:10:01.755222,417.3064242224928,8.025123542740246,2025-07-01 15:40:34.395004,-3 days +05:29:27.360218
608,100609,Disability,True,Weekly Pass,Cash,Norman Rodriguez,False,22.520446898383245,high,2025-06-08 06:55:07.884171,434.02039389658387,8.346546036472766,2024-07-05 15:14:53.705014,337 days 15:40:14.179157
609,100610,Regular,False,Single Ride,Mobile App,Tiffany Turner,False,14.56858975852091,medium,2025-07-07 09:00:14.078934,449.7877802288872,8.649765004401676,2024-09-18 21:25:37.167205,291 days 11:34:36.911729
610,100611,Tourist,False,Single Ride,Mobile App,Unknown,False,15.054118556680024,medium,2025-06-14 04:56:13.485295,446.0357646449467,8.577610858556667,2025-04-24 01:05:08.157404,51 days 03:51:05.327891
611,100612,Student,True,Single Ride,Bank Transfer,Unknown,True,15.248282832882293,medium,2025-06-28 04:25:01.732298,449.9994926932845,8.653836397947778,2022-08-08 03:19:45.383435,1055 days 01:05:16.348863
612,100613,Student,True,Single Ride,Bank Transfer,John Sanford,True,21.686388064249538,high,2025-06-09 23:58:54.484604,441.8264516204959,8.496662531163382,2024-09-14 01:12:28.218757,268 days 22:46:26.265847
613,100614,Disability,True,Single Ride,Smartcard,Debbie Pham,True,4.733459706932484,low,2025-06-28 05:09:03.359053,476.0245436423376,9.15431814696803,2022-12-05 23:44:41.984380,935 days 05:24:21.374673
614,100615,Tourist,False,Pay As You Go,Cash,Unknown,True,5.4916204487359686,low,2025-06-12 06:25:30.421621,484.7221990024857,9.321580750047803,2024-08-30 08:51:35.947129,285 days 21:33:54.474492
615,100616,Senior,True,Pay As You Go,Bank Transfer,Angie Cook,True,20.931481174389766,high,2025-06-12 10:40:21.624858,414.7927871918857,7.976784369074725,2022-10-29 22:04:36.195742,956 days 12:35:45.429116
